,MODEL_YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONS_CITY,HWY_L100,COMB_L100,COMB_mpg,CO2_EMISSIONS
246,2000,FORD,F150,PICKUP TRUCK - STANDARD,5.4,8,A4,X,16.1,11.3,13.9,20,320
247,2000,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.2,6,A4,X,15.6,11.5,13.8,20,317
248,2000,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.2,6,M5,X,16.2,11.9,14.3,20,329
249,2000,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.6,8,A4,X,16.7,12.0,14.6,19,336
250,2000,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.6,8,M5,X,17.0,11.7,14.6,19,336
251,2000,FORD,F150 4X4,PICKUP TRUCK - STANDARD,5.4,8,A4,X,18.8,13.3,16.3,17,375
252,2000,FORD,FOCUS SEDAN,COMPACT,2.0,4,A4,X,9.4,6.9,8.3,34,191
253,2000,FORD,FOCUS SEDAN,COMPACT,2.0,4,M5,X,9.4,6.5,8.1,35,186
254,2000,FORD,FOCUS WAGON,STATION WAGON - MID-SIZE,2.0,4,A4,X,9.3,6.8,8.2,34,189
255,2000,FORD,FOCUS WAGON,STATION WAGON - MID-SIZE,2.0,4,M5,X,9.5,6.4,8.1,35,186
256,2000,FORD,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,X,13.4,8.7,11.3,25,260
257,2000,FORD,MUSTANG,SUBCOMPACT,3.8,6,A4,X,11.9,7.9,10.1,28,232
258,2000,FORD,MUSTANG,SUBCOMPACT,3.8,6,M5,X,12.1,7.6,10.1,28,232
259,2000,FORD,MUSTANG,SUBCOMPACT,4.6,8,A4,X,13.5,9.1,11.5,25,264
260,2000,FORD,MUSTANG,SUBCOMPACT,4.6,8,M5,X,13.8,8.8,11.6,24,267
261,2000,FORD,MUSTANG #,SUBCOMPACT,4.6,8,M5,X,14.1,8.9,11.8,24,271
262,2000,FORD,RANGER,PICKUP TRUCK - STANDARD,3.0,6,A4,X,14.1,9.5,12.0,24,276
263,2000,FORD,RANGER,PICKUP TRUCK - STANDARD,3.0,6,M5,X,14.5,9.6,12.3,23,283
264,2000,FORD,RANGER,PICKUP TRUCK - STANDARD,4.0,6,A5,X,15.3,11.5,13.6,21,313
265,2000,FORD,RANGER,PICKUP TRUCK - STANDARD,4.0,6,M5,X,13.3,9.7,11.7,24,269
266,2000,FORD,RANGER 4X4,PICKUP TRUCK - STANDARD,3.0,6,A4,X,14.7,10.6,12.9,22,297
267,2000,FORD,RANGER 4X4,PICKUP TRUCK - STANDARD,3.0,6,M5,X,13.9,10.1,12.2,23,281
268,2000,FORD,RANGER 4X4,PICKUP TRUCK - STANDARD,4.0,6,A5,X,15.6,11.2,13.6,21,313
269,2000,FORD,RANGER 4X4,PICKUP TRUCK - STANDARD,4.0,6,M5,X,14.8,10.9,13.0,22,299
270,2000,FORD,TAURUS,MID-SIZE,3.0,6,A4,X,12.1,7.7,10.1,28,232
271,2000,FORD,TAURUS #,MID-SIZE,3.0,6,A4,X,12.0,7.7,10.1,28,232
272,2000,FORD,TAURUS WAGON,STATION WAGON - MID-SIZE,3.0,6,A4,X,12.6,8.1,10.6,27,244
273,2000,FORD,TAURUS WAGON #,STATION WAGON - MID-SIZE,3.0,6,A4,X,12.5,8.1,10.5,27,242
274,2000,FORD,WINDSTAR VAN,VAN - CARGO,3.0,6,A4,X,14.0,9.3,11.9,24,274
275,2000,FORD,WINDSTAR VAN,VAN - CARGO,3.8,6,A4,X,13.3,9.5,11.6,24,267
276,2000,FORD,WINDSTAR WAGON,MINIVAN,3.0,6,A4,X,14.0,9.3,11.9,24,274
277,2000,FORD,WINDSTAR WAGON,MINIVAN,3.8,6,A4,X,13.9,9.4,11.9,24,274
278,2000,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.9,11.9,14.1,20,324
279,2000,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.7,12.3,14.7,19,338
280,2000,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.8,8,A4,X,14.6,10.5,12.8,22,294
281,2000,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.8,8,M5,X,17.1,11.0,14.4,20,331
282,2000,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A4,X,15.0,10.8,13.1,22,301
283,2000,GMC,C1500 YUKON,SUV,4.8,8,A4,X,16.9,12.7,15.0,19,345
284,2000,GMC,C1500 YUKON,SUV,5.3,8,A4,X,17.1,12.5,15.0,19,345
285,2000,GMC,C1500 YUKON XL,SUV,5.3,8,A4,X,17.1,12.5,15.0,19,345
286,2000,GMC,C2500 SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.1,12.0,14.3,20,329
287,2000,GMC,C2500 SIERRA,PICKUP TRUCK - STANDARD,6.0,8,A4,X,19.4,13.5,16.7,17,384
288,2000,GMC,G15/G25 SAVANA CARGO,VAN - CARGO,4.3,6,A4,X,16.0,11.9,14.2,20,327
289,2000,GMC,G15/G25 SAVANA CARGO,VAN - CARGO,5.0,8,A4,X,16.4,11.8,14.3,20,329
290,2000,GMC,G15/G25 SAVANA CARGO,VAN - CARGO,5.7,8,A4,X,17.3,12.7,15.2,19,350
291,2000,GMC,G1500/G2500 SAVANA PASSENGER,VAN - PASSENGER,4.3,6,A4,X,16.5,12.2,14.6,19,336
292,2000,GMC,G1500/G2500 SAVANA PASSENGER,VAN - PASSENGER,5.0,8,A4,X,16.5,12.0,14.5,19,334
293,2000,GMC,G1500/G2500 SAVANA PASSENGER,VAN - PASSENGER,5.7,8,A4,X,18.7,13.6,16.4,17,377
294,2000,GMC,JIMMY,SUV,4.3,6,A4,X,14.5,10.8,12.8,22,294
295,2000,GMC,JIMMY,SUV,4.3,6,M5,X,14.6,9.9,12.5,23,288
296,2000,GMC,JIMMY 4X4,SUV,4.3,6,A4,X,15.3,11.1,13.4,21,308
297,2000,GMC,JIMMY 4X4,SUV,4.3,6,M5,X,16.9,12.4,14.9,19,343
298,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.3,11.1,13.4,21,308
299,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.9,12.4,14.9,19,343
300,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,15.6,12.0,14.0,20,322
301,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,18.3,12.5,15.7,18,361
302,2000,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.2,12.3,14.4,20,331
303,2000,GMC,K1500 YUKON 4X4,SUV,4.8,8,A4,X,16.9,12.7,15.0,19,345
304,2000,GMC,K1500 YUKON 4X4,SUV,5.3,8,A4,X,17.1,12.6,15.1,19,347
305,2000,GMC,K1500 YUKON 4X4,SUV,5.7,8,A4,X,19.2,13.4,16.6,17,382
306,2000,GMC,SAFARI CARGO,VAN - CARGO,4.3,6,A4,X,14.5,10.8,12.8,22,294
307,2000,GMC,SAFARI CARGO AWD,VAN - CARGO,4.3,6,A4,X,15.3,11.1,13.4,21,308
308,2000,GMC,SAFARI PASSENGER,VAN - PASSENGER,4.3,6,A4,X,15.9,11.9,14.1,20,324
309,2000,GMC,SAFARI PASSENGER AWD,VAN - PASSENGER,4.3,6,A4,X,15.7,11.4,13.8,20,317
310,2000,GMC,SONOMA,PICKUP TRUCK - SMALL,2.2,4,A4,X,12.3,8.4,10.5,27,242
311,2000,GMC,SONOMA,PICKUP TRUCK - SMALL,2.2,4,M5,X,10.8,7.4,9.3,30,214
312,2000,GMC,SONOMA,PICKUP TRUCK - SMALL,4.3,6,A4,X,13.8,9.7,12.0,24,276
313,2000,GMC,SONOMA,PICKUP TRUCK - SMALL,4.3,6,M5,X,14.5,9.7,12.3,23,283
314,2000,GMC,SONOMA 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.1,10.9,13.2,21,304
315,2000,GMC,SONOMA 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,14.6,10.1,12.6,22,290
316,2000,HONDA,ACCORD,MID-SIZE,3.0,6,A4,X,11.5,7.8,9.8,29,225
317,2000,HONDA,ACCORD DX,MID-SIZE,2.3,4,A4,X,10.8,7.5,9.3,30,214
318,2000,HONDA,ACCORD DX,MID-SIZE,2.3,4,M5,X,10.1,7.2,8.8,32,202
319,2000,HONDA,ACCORD EX/LX,MID-SIZE,2.3,4,A4,X,10.4,7.1,8.9,32,205
320,2000,HONDA,ACCORD EX/LX,MID-SIZE,2.3,4,M5,X,9.4,6.8,8.2,34,189
321,2000,HONDA,CIVIC COUPE Si,SUBCOMPACT,1.6,4,A4,X,9.2,6.7,8.1,35,186
322,2000,HONDA,CIVIC COUPE Si,SUBCOMPACT,1.6,4,M5,X,8.5,6.5,7.6,37,175
323,2000,HONDA,CIVIC COUPE SiR,SUBCOMPACT,1.6,4,M5,Z,9.5,7.0,8.4,34,193
324,2000,HONDA,CIVIC CX/DX/LX/EX,SUBCOMPACT,1.6,4,A4,X,8.7,6.1,7.5,38,172
325,2000,HONDA,CIVIC CX/DX/LX/EX,SUBCOMPACT,1.6,4,M5,X,7.6,5.8,6.8,42,156
326,2000,HONDA,CR-V,SUV,2.0,4,A4,X,11.0,8.9,10.1,28,232
327,2000,HONDA,CR-V,SUV,2.0,4,M5,X,11.0,8.9,10.1,28,232
328,2000,HONDA,INSIGHT,SUBCOMPACT,1.0,3,M5,X,3.9,3.2,3.6,78,83
329,2000,HONDA,ODYSSEY,MINIVAN,3.5,6,A4,X,13.3,8.5,11.1,25,255
330,2000,HONDA,PRELUDE,SUBCOMPACT,2.2,4,AS4,Z,11.2,8.2,9.8,29,225
331,2000,HONDA,PRELUDE,SUBCOMPACT,2.2,4,M5,Z,10.6,8.1,9.5,30,218
332,2000,HONDA,S2000,SUBCOMPACT,2.0,4,M6,Z,11.6,8.5,10.2,28,235
333,2000,HYUNDAI,ACCENT,COMPACT,1.5,4,A4,X,9.2,6.1,7.8,36,179
334,2000,HYUNDAI,ACCENT,COMPACT,1.5,4,M5,X,8.4,6.0,7.3,39,168
335,2000,HYUNDAI,ELANTRA,COMPACT,2.0,4,A4,X,10.8,7.0,9.1,31,209
336,2000,HYUNDAI,ELANTRA,COMPACT,2.0,4,M5,X,9.9,6.5,8.4,34,193
337,2000,HYUNDAI,ELANTRA WAGON,STATION WAGON - SMALL,2.0,4,A4,X,11.0,7.3,9.3,30,214
338,2000,HYUNDAI,ELANTRA WAGON,STATION WAGON - SMALL,2.0,4,M5,X,10.0,6.7,8.5,33,196
339,2000,HYUNDAI,SONATA 2.4L,MID-SIZE,2.4,4,A4,X,11.5,7.7,9.8,29,225
340,2000,HYUNDAI,SONATA 2.5L,MID-SIZE,2.5,6,A4,X,11.7,7.8,9.9,29,228
341,2000,HYUNDAI,TIBURON,SUBCOMPACT,2.0,4,A4,X,10.8,7.2,9.2,31,212
342,2000,HYUNDAI,TIBURON,SUBCOMPACT,2.0,4,M5,X,10.0,6.7,8.5,33,196
343,2000,INFINITI,G20,COMPACT,2.0,4,A4,X,10.2,7.1,8.8,32,202
344,2000,INFINITI,G20,COMPACT,2.0,4,M5,X,10.0,6.9,8.6,33,198
345,2000,INFINITI,I30,MID-SIZE,3.0,6,A4,X,11.9,7.8,10.1,28,232
346,2000,INFINITI,QX4 4X4,SUV,3.3,6,A4,X,15.9,11.7,14.0,20,322
347,2000,ISUZU,HOMBRE,PICKUP TRUCK - SMALL,2.2,4,A4,X,12.3,8.4,10.5,27,242
348,2000,ISUZU,HOMBRE,PICKUP TRUCK - SMALL,2.2,4,M5,X,10.8,7.4,9.3,30,214
349,2000,ISUZU,HOMBRE,PICKUP TRUCK - SMALL,4.3,6,A4,X,13.8,9.7,12.0,24,276
350,2000,ISUZU,HOMBRE 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.1,10.9,13.2,21,304
351,2000,ISUZU,RODEO 4X4,SUV,3.2,6,A4,X,14.9,10.8,13.1,22,301
352,2000,ISUZU,RODEO 4X4,SUV,3.2,6,M5,X,15.1,11.1,13.3,21,306
353,2000,ISUZU,TROOPER 4X4,SUV,3.5,6,A4,X,16.0,11.6,14.0,20,322
354,2000,ISUZU,TROOPER 4X4,SUV,3.5,6,M5,X,16.1,11.7,14.1,20,324
355,2000,JAGUAR,S-TYPE V6,MID-SIZE,3.0,6,A5,Z,13.2,8.4,11.0,26,253
356,2000,JAGUAR,S-TYPE V8,MID-SIZE,4.0,8,A5,Z,13.7,9.4,11.8,24,271
357,2000,JAGUAR,VANDEN PLAS,MID-SIZE,4.0,8,A5,Z,13.9,8.9,11.6,24,267
358,2000,JAGUAR,VANDEN PLAS SUPERCHARGED,MID-SIZE,4.0,8,A5,Z,14.9,10.0,12.7,22,292
359,2000,JAGUAR,XJ8,COMPACT,4.0,8,A5,Z,13.9,8.9,11.6,24,267
360,2000,JAGUAR,XJR #,COMPACT,4.0,8,A5,Z,14.8,10.0,12.6,22,290
361,2000,JAGUAR,XK8,SUBCOMPACT,4.0,8,A5,Z,13.8,8.8,11.6,24,267
362,2000,JAGUAR,XK8 CONVERTIBLE,MINICOMPACT,4.0,8,A5,Z,13.9,9.0,11.7,24,269
363,2000,JAGUAR,XKR #,SUBCOMPACT,4.0,8,A5,Z,14.1,9.4,12.0,24,276
364,2000,JAGUAR,XKR CONVERTIBLE #,MINICOMPACT,4.0,8,A5,Z,14.6,9.8,12.4,23,285
365,2000,JEEP,CHEROKEE 4X4,SUV,4.0,6,A4,X,14.9,10.5,12.9,22,297
366,2000,JEEP,CHEROKEE 4X4,SUV,4.0,6,M5,X,13.8,10.0,12.1,23,278
367,2000,JEEP,GRAND CHEROKEE 4X4,SUV,4.0,6,A4,X,14.8,10.5,12.9,22,297
368,2000,JEEP,GRAND CHEROKEE 4X4,SUV,4.7,8,A4,X,16.2,11.2,14.0,20,322
369,2000,JEEP,TJ 4X4,SUV,2.5,4,A3,X,14.9,12.0,13.6,21,313
370,2000,JEEP,TJ 4X4,SUV,2.5,4,M5,X,13.1,10.7,12.0,24,276
371,2000,JEEP,TJ 4X4,SUV,4.0,6,A3,X,15.6,12.2,14.1,20,324
372,2000,JEEP,TJ 4X4,SUV,4.0,6,M5,X,15.0,11.2,13.3,21,306
373,2000,KIA,SEPHIA,COMPACT,1.8,4,A4,X,10.3,7.1,8.9,32,205
374,2000,KIA,SEPHIA,COMPACT,1.8,4,M5,X,9.8,7.8,8.9,32,205
375,2000,KIA,SPORTAGE 4X4,SUV,2.0,4,A4,X,11.9,10.3,11.2,25,258
376,2000,KIA,SPORTAGE 4X4,SUV,2.0,4,M5,X,11.3,10.3,10.8,26,248
377,2000,LAND ROVER,DISCOVERY SERIES II 4X4,SUV,4.0,8,A4,Z,17.7,12.7,15.4,18,354
378,2000,LAND ROVER,DISCOVERY SERIES II 4X4,SUV,4.0,8,A4,Z,17.7,12.7,15.4,18,354
379,2000,LAND ROVER,RANGE ROVER 4X4,SUV,4.0,8,A4,Z,17.7,12.7,15.4,18,354
380,2000,LAND ROVER,RANGE ROVER 4X4,SUV,4.6,8,A4,Z,20.1,14.7,17.7,16,407
381,2000,LEXUS,ES 300,COMPACT,3.0,6,A4,X,12.3,8.2,10.5,27,242
382,2000,LEXUS,GS 300,MID-SIZE,3.0,6,A5,Z,12.2,8.7,10.6,27,244
383,2000,LEXUS,GS 400,MID-SIZE,4.0,8,A5,Z,13.4,9.0,11.4,25,262
384,2000,LEXUS,LS 400,MID-SIZE,4.0,8,A5,Z,12.7,8.6,10.9,26,251
385,2000,LEXUS,LX 470,SUV,4.7,8,A4,X,17.5,13.2,15.6,18,359
386,2000,LEXUS,RX 300,SUV,3.0,6,A4,X,12.6,9.2,11.1,25,255
387,2000,LEXUS,RX 300 4X4,SUV,3.0,6,A4,X,12.8,9.7,11.4,25,262
388,2000,LINCOLN,CONTINENTAL,FULL-SIZE,4.6,8,A4,Z,13.6,8.6,11.4,25,262
389,2000,LINCOLN,LS,MID-SIZE,3.0,6,A5,X,13.8,8.9,11.6,24,267
390,2000,LINCOLN,LS,MID-SIZE,3.0,6,M5,X,13.9,8.8,11.6,24,267
391,2000,LINCOLN,LS,MID-SIZE,3.9,8,A5,X,14.2,9.1,11.9,24,274
392,2000,LINCOLN,NAVIGATOR 4X4,SUV,5.4,8,A4,Z,19.4,13.2,16.6,17,382
393,2000,LINCOLN,TOWN CAR,FULL-SIZE,4.6,8,A4,X,13.7,8.9,11.5,25,264
394,2000,MAZDA,626,MID-SIZE,2.0,4,A4,X,11.2,7.9,9.7,29,223
395,2000,MAZDA,626,MID-SIZE,2.0,4,M5,X,9.3,6.8,8.2,34,189
396,2000,MAZDA,626,MID-SIZE,2.5,6,A4,Z,12.2,8.5,10.5,27,242
397,2000,MAZDA,626,MID-SIZE,2.5,6,M5,Z,11.8,8.5,10.3,27,237
398,2000,MAZDA,B3000,PICKUP TRUCK - STANDARD,3.0,6,A4,X,14.0,9.5,12.0,24,276
399,2000,MAZDA,B3000,PICKUP TRUCK - STANDARD,3.0,6,M5,X,14.5,9.6,12.3,23,283
400,2000,MAZDA,B4000,PICKUP TRUCK - STANDARD,4.0,6,A5,X,15.4,11.6,13.7,21,315
401,2000,MAZDA,B4000,PICKUP TRUCK - STANDARD,4.0,6,M5,X,13.9,10.1,12.2,23,281
402,2000,MAZDA,B4000 4X4,PICKUP TRUCK - STANDARD,4.0,6,A5,X,15.5,11.2,13.6,21,313
403,2000,MAZDA,B4000 4X4,PICKUP TRUCK - STANDARD,4.0,6,M5,X,14.8,11.0,13.1,22,301
404,2000,MAZDA,MILLENIA,COMPACT,2.5,6,A4,Z,12.3,8.3,10.5,27,242
405,2000,MAZDA,MILLENIA #,COMPACT,2.3,6,A4,Z,12.2,8.0,10.3,27,237
406,2000,MAZDA,MPV,MINIVAN,2.5,6,A4,X,13.6,9.9,11.9,24,274
407,2000,MAZDA,MX-5 MIATA,SUBCOMPACT,1.8,4,A4,X,10.5,7.6,9.2,31,212
408,2000,MAZDA,MX-5 MIATA,SUBCOMPACT,1.8,4,M5,X,9.7,7.4,8.7,32,200
409,2000,MAZDA,MX-5 MIATA,SUBCOMPACT,1.8,4,M6,X,10.1,7.6,9.0,31,207
410,2000,MAZDA,PROTEGE,COMPACT,1.6,4,A4,X,9.3,6.9,8.2,34,189
411,2000,MAZDA,PROTEGE,COMPACT,1.6,4,M5,X,8.5,6.7,7.7,37,177
412,2000,MAZDA,PROTEGE,COMPACT,1.8,4,A4,X,9.8,7.2,8.6,33,198
413,2000,MAZDA,PROTEGE,COMPACT,1.8,4,M5,X,8.9,6.7,7.9,36,182
414,2000,MERCEDES-BENZ,C 230 KOMPRESSOR #,COMPACT,2.3,4,A5,Z,11.0,7.5,9.4,30,216
415,2000,MERCEDES-BENZ,C 280,COMPACT,2.8,6,A5,Z,11.2,8.0,9.8,29,225
416,2000,MERCEDES-BENZ,C 43 AMG,COMPACT,4.3,8,A5,Z,13.1,9.6,11.5,25,264
417,2000,MERCEDES-BENZ,CLK 320,SUBCOMPACT,3.2,6,A5,Z,11.4,7.5,9.6,29,221
418,2000,MERCEDES-BENZ,CLK 320 CABRIOLET,MINICOMPACT,3.2,6,A5,Z,12.1,7.8,10.2,28,235
419,2000,MERCEDES-BENZ,CLK 430,SUBCOMPACT,4.3,8,A5,Z,12.8,8.8,11.0,26,253
420,2000,MERCEDES-BENZ,CLK 430 CABRIOLET,MINICOMPACT,4.3,8,A5,Z,13.6,9.0,11.5,25,264
421,2000,MERCEDES-BENZ,E 320,MID-SIZE,3.2,6,A5,Z,11.4,7.3,9.6,29,221
422,2000,MERCEDES-BENZ,E 320 4MATIC,MID-SIZE,3.2,6,A5,Z,11.6,7.8,9.9,29,228
423,2000,MERCEDES-BENZ,E 320 4MATIC WAGON,STATION WAGON - MID-SIZE,3.2,6,A5,Z,12.0,8.3,10.3,27,237
424,2000,MERCEDES-BENZ,E 320 WAGON,STATION WAGON - MID-SIZE,3.2,6,A5,Z,11.7,8.1,10.1,28,232
425,2000,MERCEDES-BENZ,E 430,MID-SIZE,4.3,8,A5,Z,13.0,8.9,11.2,25,258
426,2000,MERCEDES-BENZ,E 430 4MATIC,MID-SIZE,4.3,8,A5,Z,13.5,9.5,11.7,24,269
427,2000,MERCEDES-BENZ,E 55 AMG,MID-SIZE,5.5,8,A5,Z,14.3,9.4,12.1,23,278
428,2000,MERCEDES-BENZ,ML 320,SUV,3.2,6,A5,Z,14.4,10.9,12.8,22,294
429,2000,MERCEDES-BENZ,ML 430,SUV,4.3,8,A5,Z,15.3,11.5,13.6,21,313
430,2000,MERCEDES-BENZ,S 430,FULL-SIZE,4.3,8,A5,Z,13.7,8.9,11.5,25,264
431,2000,MERCEDES-BENZ,S 500,FULL-SIZE,5.0,8,A5,Z,14.4,9.6,12.2,23,281
432,2000,MERCEDES-BENZ,SL 500,SUBCOMPACT,5.0,8,A5,Z,14.6,9.5,12.3,23,283
433,2000,MERCEDES-BENZ,SL 600,SUBCOMPACT,6.0,12,A5,Z,18.2,11.4,15.1,19,347
434,2000,MERCEDES-BENZ,SLK 230 KOMPRESSOR #,SUBCOMPACT,2.3,4,A5,Z,10.6,7.3,9.1,31,209
435,2000,MERCEDES-BENZ,SLK 230 KOMPRESSOR #,SUBCOMPACT,2.3,4,M5,Z,11.1,7.1,9.3,30,214
436,2000,NISSAN,ALTIMA,COMPACT,2.4,4,A4,X,11.3,7.8,9.7,29,223
437,2000,NISSAN,ALTIMA,COMPACT,2.4,4,M5,X,10.2,7.1,8.8,32,202
438,2000,NISSAN,FRONTIER,PICKUP TRUCK - STANDARD,2.4,4,A4,X,12.0,9.2,10.7,26,246
439,2000,NISSAN,FRONTIER,PICKUP TRUCK - STANDARD,2.4,4,M5,X,10.7,8.4,9.7,29,223
440,2000,NISSAN,FRONTIER 4X4,PICKUP TRUCK - STANDARD,2.4,4,M5,X,13.3,10.2,11.9,24,274
441,2000,NISSAN,FRONTIER V6,PICKUP TRUCK - STANDARD,3.3,6,A4,X,15.1,11.3,13.4,21,308
442,2000,NISSAN,FRONTIER V6,PICKUP TRUCK - STANDARD,3.3,6,M5,X,14.4,11.6,13.1,22,301
443,2000,NISSAN,FRONTIER V6 4X4,PICKUP TRUCK - STANDARD,3.3,6,A4,X,15.6,11.7,13.8,20,317
444,2000,NISSAN,FRONTIER V6 4X4,PICKUP TRUCK - STANDARD,3.3,6,M5,X,14.5,11.9,13.3,21,306
445,2000,NISSAN,MAXIMA,MID-SIZE,3.0,6,A4,X,11.9,7.8,10.1,28,232
446,2000,NISSAN,MAXIMA,MID-SIZE,3.0,6,M5,X,10.9,7.9,9.6,29,221
447,2000,NISSAN,PATHFINDER 4X4,SUV,3.3,6,A4,X,15.6,11.6,13.8,20,317
448,2000,NISSAN,PATHFINDER 4X4,SUV,3.3,6,M5,X,14.8,12.2,13.6,21,313
449,2000,NISSAN,QUEST,MINIVAN,3.3,6,A4,X,13.9,9.0,11.7,24,269
450,2000,NISSAN,XTERRA,SUV,2.4,4,M5,X,12.6,9.2,11.1,25,255
451,2000,NISSAN,XTERRA V6,SUV,3.3,6,A4,X,14.8,11.1,13.1,22,301
452,2000,NISSAN,XTERRA V6,SUV,3.3,6,M5,X,14.2,11.4,12.9,22,297
453,2000,NISSAN,XTERRA V6 4X4,SUV,3.3,6,A4,X,15.6,11.7,13.8,20,317
454,2000,NISSAN,XTERRA V6 4X4,SUV,3.3,6,M5,X,14.5,11.9,13.3,21,306
455,2000,OLDSMOBILE,ALERO,COMPACT,2.4,4,A4,X,10.7,7.1,9.1,31,209
456,2000,OLDSMOBILE,ALERO,COMPACT,2.4,4,M5,X,11.0,7.0,9.2,31,212
457,2000,OLDSMOBILE,ALERO,COMPACT,3.4,6,A4,X,12.1,7.3,9.9,29,228
458,2000,OLDSMOBILE,INTRIGUE,MID-SIZE,3.5,6,A4,X,13.1,8.0,10.8,26,248
459,2000,OLDSMOBILE,SILHOUETTE,MINIVAN,3.4,6,A4,X,12.5,8.4,10.7,26,246
460,2000,PLYMOUTH,PROWLER,SUBCOMPACT,3.5,6,AS4,Z,13.8,9.3,11.8,24,271
461,2000,PONTIAC,BONNEVILLE,FULL-SIZE,3.8,6,A4,X,12.8,7.7,10.5,27,242
462,2000,PONTIAC,BONNEVILLE #,FULL-SIZE,3.8,6,A4,Z,13.5,8.0,11.0,26,253
463,2000,PONTIAC,FIREBIRD/FORMULA,SUBCOMPACT,3.8,6,A4,X,12.4,7.5,10.2,28,235
464,2000,PONTIAC,FIREBIRD/FORMULA,SUBCOMPACT,3.8,6,M5,X,12.3,7.3,10.0,28,230
465,2000,PONTIAC,FIREBIRD/FORMULA,SUBCOMPACT,5.7,8,A4,Z,13.3,9.1,11.4,25,262
466,2000,PONTIAC,FIREBIRD/FORMULA,SUBCOMPACT,5.7,8,M6,Z,13.3,8.3,11.0,26,253
467,2000,PONTIAC,FIREFLY,SUBCOMPACT,1.0,3,M5,X,6.0,4.5,5.3,53,122
468,2000,PONTIAC,FIREFLY,SUBCOMPACT,1.3,4,A3,X,7.8,6.2,7.1,40,163
469,2000,PONTIAC,FIREFLY,SUBCOMPACT,1.3,4,M5,X,6.4,4.9,5.7,50,131
470,2000,PONTIAC,GRAND AM,COMPACT,2.4,4,A4,X,10.7,7.1,9.1,31,209
471,2000,PONTIAC,GRAND AM,COMPACT,2.4,4,M5,X,11.0,7.0,9.2,31,212
472,2000,PONTIAC,GRAND AM,COMPACT,3.4,6,A4,X,12.1,7.3,9.9,29,228
473,2000,PONTIAC,GRAND PRIX,MID-SIZE,3.1,6,A4,X,11.6,7.3,9.7,29,223
474,2000,PONTIAC,GRAND PRIX,MID-SIZE,3.8,6,A4,X,12.0,7.4,9.9,29,228
475,2000,PONTIAC,GRAND PRIX #,MID-SIZE,3.8,6,A4,Z,13.4,7.9,10.9,26,251
476,2000,PONTIAC,MONTANA,MINIVAN,3.4,6,A4,X,12.5,8.4,10.7,26,246
477,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.2,4,A3,X,10.4,7.5,9.1,31,209
478,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.2,4,A4,X,10.2,6.9,8.7,32,200
479,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.2,4,M5,X,10.8,6.5,8.9,32,205
480,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.4,4,A4,X,11.0,7.4,9.4,30,216
481,2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.4,4,M5,X,10.7,6.5,8.8,32,202
482,2000,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,AS5,Z,14.3,8.6,11.7,24,269
483,2000,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M6,Z,13.8,8.6,11.5,25,264
484,2000,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,AS5,Z,14.3,9.0,11.9,24,274
485,2000,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,M6,Z,14.1,9.2,11.9,24,274
486,2000,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,AS5,Z,13.7,8.7,11.4,25,262
487,2000,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,M5,Z,13.4,8.8,11.3,25,260
488,2000,PORSCHE,BOXSTER S,TWO-SEATER,3.2,6,AS5,Z,14.2,9.0,11.9,24,274
489,2000,PORSCHE,BOXSTER S,TWO-SEATER,3.2,6,M6,Z,13.4,8.5,11.2,25,258
